Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2019/1/4,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.0,-2.8,82,98544,9999,9999,246,9999,9999,9999,999999,999999,999999,9999,220,4.0,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-0.6,-2.8,85,98510,9999,9999,244,9999,9999,9999,999999,999999,999999,9999,210,4.9,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.0,-3.3,79,98510,9999,9999,245,9999,9999,9999,999999,999999,999999,9999,220,5.8,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.0,-3.3,79,98578,9999,9999,254,9999,9999,9999,999999,999999,999999,9999,220,5.8,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.0,-2.8,82,98544,9999,9999,254,9999,9999,9999,999999,999999,999999,9999,230,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,1.1,-2.8,75,98544,9999,9999,258,9999,9999,9999,999999,999999,999999,9999,240,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,-2.2,70,98510,9999,9999,265,9999,9999,9999,999999,999999,999999,9999,250,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,4.4,-2.2,63,98375,9999,9999,272,9999,9999,9999,999999,999999,999999,9999,230,4.9,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,6.7,-1.7,55,98273,9999,9999,281,9999,9999,9999,999999,999999,999999,9999,220,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,6.7,-1.7,55,98341,9999,9999,281,9999,9999,9999,999999,999999,999999,9999,220,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,8.3,-2.2,48,98036,9999,9999,287,9999,9999,9999,999999,999999,999999,9999,260,4.9,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,8.9,-2.2,46,98036,9999,9999,289,9999,9999,9999,999999,999999,999999,9999,270,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,8.3,-1.1,52,98036,9999,9999,288,9999,9999,9999,999999,999999,999999,9999,290,2.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,6.7,-1.1,58,98036,9999,9999,281,9999,9999,9999,999999,999999,999999,9999,280,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,4.4,-0.6,70,98104,9999,9999,273,9999,9999,9999,999999,999999,999999,9999,270,2.2,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,4.4,-0.6,70,98171,9999,9999,273,9999,9999,9999,999999,999999,999999,9999,270,2.2,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,-0.6,79,98171,9999,9999,267,9999,9999,9999,999999,999999,999999,9999,210,1.3,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.2,-0.6,82,98205,9999,9999,256,9999,9999,9999,999999,999999,999999,9999,250,2.2,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,1.7,-0.6,85,98239,9999,9999,254,9999,9999,9999,999999,999999,999999,9999,290,3.6,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,1.7,-0.6,85,98205,9999,9999,254,9999,9999,9999,999999,999999,999999,9999,270,2.7,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/4,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,1.1,-0.6,89,98171,9999,9999,252,9999,9999,9999,999999,999999,999999,9999,270,2.2,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.6,-1.1,89,98205,9999,9999,249,9999,9999,9999,999999,999999,999999,9999,290,3.1,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,1.1,-1.1,85,98273,9999,9999,251,9999,9999,9999,999999,999999,999999,9999,290,3.1,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.6,-1.1,89,98307,9999,9999,249,9999,9999,9999,999999,999999,999999,9999,260,2.2,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.6,-1.7,85,98307,9999,9999,249,9999,9999,9999,999999,999999,999999,9999,260,2.2,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.0,-1.7,88,98273,9999,9999,247,9999,9999,9999,999999,999999,999999,9999,220,1.3,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.0,-1.7,88,98375,9999,9999,247,9999,9999,9999,999999,999999,999999,9999,240,3.1,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.0,-1.7,88,98442,9999,9999,247,9999,9999,9999,999999,999999,999999,9999,240,3.1,0,0,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.6,-1.1,89,98544,9999,9999,258,9999,9999,9999,999999,999999,999999,9999,240,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,1.7,-0.6,85,98578,9999,9999,262,9999,9999,9999,999999,999999,999999,9999,230,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,4.4,0.6,77,98612,9999,9999,274,9999,9999,9999,999999,999999,999999,9999,250,4.5,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,6.1,1.1,71,98612,9999,9999,281,9999,9999,9999,999999,999999,999999,9999,250,3.1,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,8.3,1.7,63,98544,9999,9999,291,9999,9999,9999,999999,999999,999999,9999,250,4.5,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,8.3,1.7,63,98612,9999,9999,299,9999,9999,9999,999999,999999,999999,9999,250,4.5,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,10.6,2.2,56,98578,9999,9999,309,9999,9999,9999,999999,999999,999999,9999,250,4.0,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,11.1,2.8,57,98646,9999,9999,304,9999,9999,9999,999999,999999,999999,9999,250,5.8,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,10.6,2.8,59,98713,9999,9999,302,9999,9999,9999,999999,999999,999999,9999,250,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,8.9,2.2,63,98815,9999,9999,294,9999,9999,9999,999999,999999,999999,9999,260,4.0,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,7.2,2.8,74,98883,9999,9999,295,9999,9999,9999,999999,999999,999999,9999,250,3.6,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,7.2,2.8,74,98950,9999,9999,306,9999,9999,9999,999999,999999,999999,9999,250,3.6,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,6.1,2.8,80,99018,9999,9999,290,9999,9999,9999,999999,999999,999999,9999,260,4.0,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,5.6,2.2,79,99153,9999,9999,280,9999,9999,9999,999999,999999,999999,9999,280,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,5.0,1.7,79,99221,9999,9999,278,9999,9999,9999,999999,999999,999999,9999,290,3.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,0.6,79,99255,9999,9999,289,9999,9999,9999,999999,999999,999999,9999,300,3.6,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/5,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.3,0.0,79,99323,9999,9999,286,9999,9999,9999,999999,999999,999999,9999,330,3.6,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.6,-1.1,89,99424,9999,9999,274,9999,9999,9999,999999,999999,999999,9999,360,3.1,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.0,-1.1,92,99492,9999,9999,256,9999,9999,9999,999999,999999,999999,9999,10,1.3,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,0.0,-1.1,92,99594,9999,9999,256,9999,9999,9999,999999,999999,999999,9999,10,1.3,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-0.6,-1.7,92,99628,9999,9999,253,9999,9999,9999,999999,999999,999999,9999,20,2.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,-0.6,-1.7,92,99695,9999,9999,269,9999,9999,9999,999999,999999,999999,9999,30,3.1,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.2,0.0,86,99729,9999,9999,282,9999,9999,9999,999999,999999,999999,9999,40,3.6,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.2,0.0,86,99797,9999,9999,288,9999,9999,9999,999999,999999,999999,9999,40,3.6,9,9,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.3,-1.1,73,99898,9999,9999,300,9999,9999,9999,999999,999999,999999,9999,70,4.5,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.3,-1.1,73,99932,9999,9999,285,9999,9999,9999,999999,999999,999999,9999,80,5.8,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-1.1,70,100000,9999,9999,288,9999,9999,9999,999999,999999,999999,9999,80,5.8,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-1.1,70,99932,9999,9999,288,9999,9999,9999,999999,999999,999999,9999,80,6.7,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-1.1,70,99898,9999,9999,288,9999,9999,9999,999999,999999,999999,9999,100,6.3,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-1.1,70,99966,9999,9999,277,9999,9999,9999,999999,999999,999999,9999,100,6.3,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-1.7,67,99865,9999,9999,270,9999,9999,9999,999999,999999,999999,9999,90,4.5,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.3,-1.7,70,99865,9999,9999,268,9999,9999,9999,999999,999999,999999,9999,80,5.8,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.3,-1.1,73,99865,9999,9999,268,9999,9999,9999,999999,999999,999999,9999,60,4.9,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,-0.6,79,99797,9999,9999,274,9999,9999,9999,999999,999999,999999,9999,70,5.8,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,-0.6,79,99695,9999,9999,284,9999,9999,9999,999999,999999,999999,9999,90,5.8,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,2.8,-0.6,79,99763,9999,9999,298,9999,9999,9999,999999,999999,999999,9999,90,5.8,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-0.6,73,99628,9999,9999,303,9999,9999,9999,999999,999999,999999,9999,110,7.6,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-0.6,73,99526,9999,9999,303,9999,9999,9999,999999,999999,999999,9999,110,9.4,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,22:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,-0.6,73,99458,9999,9999,303,9999,9999,9999,999999,999999,999999,9999,110,7.6,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,23:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,3.9,0.0,76,99424,9999,9999,272,9999,9999,9999,999999,999999,999999,9999,130,4.5,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/6,24:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,4.4,0.6,77,99255,9999,9999,306,9999,9999,9999,999999,999999,999999,9999,110,6.3,10,10,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,01:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,4.4,0.6,77,99289,9999,9999,292,9999,9999,9999,999999,999999,999999,9999,110,6.3,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,02:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,5.0,1.1,76,99052,9999,9999,295,9999,9999,9999,999999,999999,999999,9999,140,8.0,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,03:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,5.0,1.1,76,98950,9999,9999,295,9999,9999,9999,999999,999999,999999,9999,140,8.9,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,04:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,5.0,1.7,79,98781,9999,9999,295,9999,9999,9999,999999,999999,999999,9999,140,8.0,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,05:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,5.6,1.7,76,98679,9999,9999,280,9999,9999,9999,999999,999999,999999,9999,150,6.7,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,06:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,5.6,2.2,79,98510,9999,9999,280,9999,9999,9999,999999,999999,999999,9999,150,9.4,2,2,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,07:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,5.6,2.2,79,98578,9999,9999,290,9999,9999,9999,999999,999999,999999,9999,150,9.4,6,6,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,08:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,6.1,4.4,89,98205,9999,9999,318,9999,9999,9999,999999,999999,999999,9999,150,7.2,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,09:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,6.7,5.0,89,98205,9999,9999,288,9999,9999,9999,999999,999999,999999,9999,160,6.3,2,2,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,10:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,7.2,5.6,90,98171,9999,9999,309,9999,9999,9999,999999,999999,999999,9999,170,6.7,8,8,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,11:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,7.2,6.1,93,97934,9999,9999,291,9999,9999,9999,999999,999999,999999,9999,160,6.7,2,2,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,12:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,8.3,7.2,93,97697,9999,9999,316,9999,9999,9999,999999,999999,999999,9999,180,7.2,8,8,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,13:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,8.3,7.8,97,97630,9999,9999,323,9999,9999,9999,999999,999999,999999,9999,180,8.0,9,9,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,14:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,10.6,9.4,92,97460,9999,9999,345,9999,9999,9999,999999,999999,999999,9999,200,8.0,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,15:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,11.1,10.0,93,97460,9999,9999,348,9999,9999,9999,999999,999999,999999,9999,210,7.2,10,10,777.7,77777,0,'919999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,16:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,12.2,10.0,88,97596,9999,9999,324,9999,9999,9999,999999,999999,999999,9999,230,5.8,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,17:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,11.7,10.0,89,97765,9999,9999,322,9999,9999,9999,999999,999999,999999,9999,250,6.7,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,18:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,11.7,8.9,83,97799,9999,9999,313,9999,9999,9999,999999,999999,999999,9999,250,7.6,2,2,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,19:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,10.6,7.8,83,98002,9999,9999,315,9999,9999,9999,999999,999999,999999,9999,250,9.8,5,5,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,20:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,8.9,5.6,80,98138,9999,9999,316,9999,9999,9999,999999,999999,999999,9999,280,6.3,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
2019/1/7,21:00,?9?9?9?9E0?9?9?9?9?9?9?9?9?9?9?9*9*9*9*_*9*9,5.6,3.3,85,98273,9999,9999,299,9999,9999,9999,999999,999999,999999,9999,270,6.7,8,8,777.7,77777,0,'999999999,0,0.0000,0,88,99.000,0.0,1.0
