Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W],VAV_5:DesPer 1:Des Heat Mass Flow [kg/s],VAV_5:DesPer 1:Des Heat Cap [W],VAV_5:DesPer 1:Des Cool Mass Flow [kg/s],VAV_5:DesPer 1:Des Sens Cool Cap [W],VAV_5:DesPer 1:Des Tot Cool Cap [W],VAV_5:DesPer 2:Des Heat Mass Flow [kg/s],VAV_5:DesPer 2:Des Heat Cap [W],VAV_5:DesPer 2:Des Cool Mass Flow [kg/s],VAV_5:DesPer 2:Des Sens Cool Cap [W],VAV_5:DesPer 2:Des Tot Cool Cap [W]
17:36:00,4.359131E+00,9.920660E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.716647E+01,2.075470E+05,3.011675E+05,4.669834E+01,9.786444E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.742616E+02,2.104694E+06,3.041970E+06,6.542783E+00,8.977322E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.781563E+01,2.148524E+05,3.087579E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.489726E+00,1.139785E+05,1.582129E+05
17:37:00,4.359104E+00,9.920672E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.715676E+01,2.073872E+05,3.010022E+05,4.669804E+01,9.786457E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.741648E+02,2.103099E+06,3.040322E+06,6.542282E+00,8.977539E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.780836E+01,2.147201E+05,3.086211E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.488541E+00,1.139398E+05,1.581734E+05
17:38:00,4.359077E+00,9.920684E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.714692E+01,2.072259E+05,3.008355E+05,4.669774E+01,9.786470E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.740665E+02,2.101487E+06,3.038657E+06,6.541782E+00,8.977755E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.780094E+01,2.145859E+05,3.084824E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.487355E+00,1.139012E+05,1.581340E+05
17:39:00,4.359050E+00,9.920695E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.713695E+01,2.070630E+05,3.006671E+05,4.669743E+01,9.786483E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.739668E+02,2.099859E+06,3.036975E+06,6.541283E+00,8.977971E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.779335E+01,2.144499E+05,3.083419E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.486169E+00,1.138625E+05,1.580945E+05
17:40:00,4.359023E+00,9.920707E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.712684E+01,2.068987E+05,3.004973E+05,4.669713E+01,9.786496E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.738657E+02,2.098215E+06,3.035277E+06,6.540785E+00,8.978186E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.778559E+01,2.143120E+05,3.081994E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.484983E+00,1.138239E+05,1.580551E+05
17:41:00,4.358996E+00,9.920719E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.711660E+01,2.067328E+05,3.003258E+05,4.669683E+01,9.786509E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.737631E+02,2.096554E+06,3.033561E+06,6.540288E+00,8.978400E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.777767E+01,2.141723E+05,3.080550E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.483796E+00,1.137852E+05,1.580156E+05
17:42:00,4.358969E+00,9.920730E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.710622E+01,2.065654E+05,3.001527E+05,4.669653E+01,9.786522E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.736590E+02,2.094877E+06,3.031829E+06,6.539793E+00,8.978614E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.776958E+01,2.140307E+05,3.079086E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.482608E+00,1.137466E+05,1.579761E+05
17:43:00,4.358942E+00,9.920742E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.709570E+01,2.063964E+05,2.999781E+05,4.669623E+01,9.786535E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.735534E+02,2.093183E+06,3.030079E+06,6.539299E+00,8.978827E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.776133E+01,2.138871E+05,3.077603E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.481420E+00,1.137079E+05,1.579367E+05
17:44:00,4.358915E+00,9.920754E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.708505E+01,2.062259E+05,2.998018E+05,4.669593E+01,9.786548E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.734463E+02,2.091472E+06,3.028311E+06,6.538807E+00,8.979040E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.775290E+01,2.137417E+05,3.076100E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.480231E+00,1.136692E+05,1.578972E+05
17:45:00,4.358888E+00,9.920765E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.707425E+01,2.060538E+05,2.996238E+05,4.669563E+01,9.786561E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.733377E+02,2.089743E+06,3.026526E+06,6.538316E+00,8.979253E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.774430E+01,2.135944E+05,3.074577E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.479042E+00,1.136305E+05,1.578577E+05
17:46:00,4.358861E+00,9.920777E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.706331E+01,2.058801E+05,2.994442E+05,4.669533E+01,9.786574E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.732276E+02,2.087998E+06,3.024723E+06,6.537825E+00,8.979464E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.773553E+01,2.134451E+05,3.073033E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.477852E+00,1.135918E+05,1.578182E+05
17:47:00,4.358834E+00,9.920788E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.705223E+01,2.057048E+05,2.992630E+05,4.669503E+01,9.786587E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.731159E+02,2.086235E+06,3.022902E+06,6.537337E+00,8.979675E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.772659E+01,2.132938E+05,3.071470E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.476661E+00,1.135531E+05,1.577787E+05
17:48:00,4.358807E+00,9.920800E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.704100E+01,2.055278E+05,2.990800E+05,4.669473E+01,9.786600E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.730027E+02,2.084455E+06,3.021063E+06,6.536849E+00,8.979886E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.771747E+01,2.131406E+05,3.069886E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.475469E+00,1.135144E+05,1.577391E+05
17:49:00,4.358780E+00,9.920812E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.702962E+01,2.053492E+05,2.988953E+05,4.669443E+01,9.786613E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.728879E+02,2.082657E+06,3.019205E+06,6.536363E+00,8.980096E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.770817E+01,2.129853E+05,3.068281E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.474277E+00,1.134757E+05,1.576996E+05
17:50:00,4.358754E+00,9.920823E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.701822E+01,2.051703E+05,2.987105E+05,4.669413E+01,9.786626E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.727727E+02,2.080854E+06,3.017344E+06,6.535878E+00,8.980306E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.769880E+01,2.128294E+05,3.066670E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.473085E+00,1.134370E+05,1.576601E+05
17:51:00,4.358727E+00,9.920835E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.700671E+01,2.049901E+05,2.985242E+05,4.669383E+01,9.786639E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.726562E+02,2.079038E+06,3.015467E+06,6.535394E+00,8.980515E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.768930E+01,2.126718E+05,3.065042E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.471891E+00,1.133982E+05,1.576205E+05
17:52:00,4.358700E+00,9.920846E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.699505E+01,2.048083E+05,2.983363E+05,4.669353E+01,9.786652E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.725382E+02,2.077204E+06,3.013573E+06,6.534911E+00,8.980723E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.767962E+01,2.125122E+05,3.063393E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.470697E+00,1.133595E+05,1.575810E+05
17:53:00,4.358673E+00,9.920858E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.698325E+01,2.046249E+05,2.981467E+05,4.669323E+01,9.786665E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.724187E+02,2.075353E+06,3.011660E+06,6.534430E+00,8.980931E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.766979E+01,2.123510E+05,3.061727E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.469502E+00,1.133208E+05,1.575414E+05
17:54:00,4.358646E+00,9.920870E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.697129E+01,2.044398E+05,2.979554E+05,4.669293E+01,9.786678E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.722977E+02,2.073486E+06,3.009733E+06,6.533950E+00,8.981139E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.765975E+01,2.121875E+05,3.060037E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.468306E+00,1.132820E+05,1.575018E+05
17:55:00,4.358620E+00,9.920881E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.695919E+01,2.042530E+05,2.977623E+05,4.669263E+01,9.786690E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.721750E+02,2.071598E+06,3.007782E+06,6.533471E+00,8.981345E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.764955E+01,2.120221E+05,3.058328E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.467110E+00,1.132432E+05,1.574623E+05
17:56:00,4.358593E+00,9.920893E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.694681E+01,2.040631E+05,2.975658E+05,4.669233E+01,9.786703E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.720496E+02,2.069682E+06,3.005801E+06,6.532994E+00,8.981552E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.763906E+01,2.118534E+05,3.056583E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.465913E+00,1.132045E+05,1.574227E+05
17:57:00,4.358566E+00,9.920904E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.693426E+01,2.038712E+05,2.973672E+05,4.669203E+01,9.786716E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.719222E+02,2.067741E+06,3.003795E+06,6.532517E+00,8.981758E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.762834E+01,2.116821E+05,3.054812E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.464715E+00,1.131657E+05,1.573831E+05
17:58:00,4.358539E+00,9.920916E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.692152E+01,2.036773E+05,2.971666E+05,4.669174E+01,9.786729E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.717929E+02,2.065781E+06,3.001768E+06,6.532042E+00,8.981963E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.761741E+01,2.115086E+05,3.053017E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.463516E+00,1.131269E+05,1.573435E+05
17:59:00,4.358513E+00,9.920927E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.690862E+01,2.034815E+05,2.969639E+05,4.669144E+01,9.786742E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.716619E+02,2.063800E+06,2.999720E+06,6.531568E+00,8.982168E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.760626E+01,2.113325E+05,3.051194E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.462316E+00,1.130881E+05,1.573038E+05
18:00:00,4.358486E+00,9.920939E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.689552E+01,2.032835E+05,2.967590E+05,4.669114E+01,9.786755E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.715285E+02,2.061794E+06,2.997644E+06,6.531095E+00,8.982372E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.759491E+01,2.111542E+05,3.049349E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.461114E+00,1.130492E+05,1.572642E+05
18:01:00,4.601812E+00,9.815826E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.688211E+01,2.030566E+05,2.965244E+05,4.913315E+01,9.681266E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.713921E+02,2.059499E+06,2.995272E+06,6.775909E+00,8.876621E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.758318E+01,2.109462E+05,3.047199E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.459910E+00,1.129977E+05,1.572116E+05
18:02:00,4.845442E+00,9.710600E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.686840E+01,2.028264E+05,2.962862E+05,5.157785E+01,9.575680E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.712526E+02,2.057170E+06,2.992864E+06,7.020939E+00,8.770801E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.757114E+01,2.107349E+05,3.045013E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.458705E+00,1.129462E+05,1.571590E+05
18:03:00,5.089154E+00,9.605351E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.685436E+01,2.025926E+05,2.960441E+05,5.402343E+01,9.470068E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.711094E+02,2.054800E+06,2.990412E+06,7.266597E+00,8.664727E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.755872E+01,2.105192E+05,3.042780E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.457499E+00,1.128947E+05,1.571065E+05
18:04:00,5.332952E+00,9.500076E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.684002E+01,2.023553E+05,2.957984E+05,5.646994E+01,9.364429E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.709634E+02,2.052398E+06,2.987926E+06,7.513979E+00,8.557927E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.754598E+01,2.103000E+05,3.040511E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.456292E+00,1.128432E+05,1.570539E+05
18:05:00,5.576854E+00,9.394769E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.682537E+01,2.021145E+05,2.955488E+05,5.891756E+01,9.258757E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.708137E+02,2.049954E+06,2.985394E+06,7.764390E+00,8.449838E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.753286E+01,2.100763E+05,3.038194E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.455084E+00,1.127916E+05,1.570013E+05
18:06:00,5.820881E+00,9.289424E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.681041E+01,2.018703E+05,2.952956E+05,6.136648E+01,9.153044E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.706612E+02,2.047479E+06,2.982830E+06,8.018982E+00,8.339963E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.751942E+01,2.098493E+05,3.035840E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.453878E+00,1.127401E+05,1.569487E+05
18:07:00,5.821695E+00,9.289127E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.679527E+01,2.016240E+05,2.950402E+05,6.137456E+01,9.152757E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.705064E+02,2.044978E+06,2.980239E+06,8.033332E+00,8.333860E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.750574E+01,2.096194E+05,3.033458E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.452671E+00,1.126886E+05,1.568961E+05
18:08:00,5.822362E+00,9.288869E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.677991E+01,2.013753E+05,2.947824E+05,6.138156E+01,9.152493E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.703495E+02,2.042453E+06,2.977623E+06,8.053159E+00,8.325369E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.749181E+01,2.093868E+05,3.031047E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.451464E+00,1.126370E+05,1.568435E+05
18:09:00,5.823115E+00,9.288571E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.676433E+01,2.011240E+05,2.945219E+05,6.138941E+01,9.152189E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.701903E+02,2.039902E+06,2.974979E+06,8.078416E+00,8.314527E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.747764E+01,2.091513E+05,3.028607E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.450255E+00,1.125855E+05,1.567908E+05
18:10:00,5.823955E+00,9.288234E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.674853E+01,2.008703E+05,2.942588E+05,6.139812E+01,9.151845E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.700287E+02,2.037326E+06,2.972310E+06,8.108155E+00,8.301743E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.746321E+01,2.089131E+05,3.026137E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.449046E+00,1.125339E+05,1.567382E+05
18:11:00,5.824868E+00,9.287864E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.673250E+01,2.006141E+05,2.939931E+05,6.140753E+01,9.151468E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.698649E+02,2.034722E+06,2.969612E+06,8.141076E+00,8.287581E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.744852E+01,2.086719E+05,3.023637E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.447836E+00,1.124823E+05,1.566856E+05
18:12:00,5.825835E+00,9.287469E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.671624E+01,2.003552E+05,2.937246E+05,6.141748E+01,9.151066E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.696986E+02,2.032092E+06,2.966887E+06,8.175922E+00,8.272583E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.743357E+01,2.084277E+05,3.021107E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.446625E+00,1.124308E+05,1.566329E+05
18:13:00,5.826838E+00,9.287056E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.669976E+01,2.000937E+05,2.934535E+05,6.142777E+01,9.150648E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.695300E+02,2.029436E+06,2.964133E+06,8.211658E+00,8.257196E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.741836E+01,2.081806E+05,3.018545E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.445414E+00,1.123792E+05,1.565803E+05
18:14:00,5.827863E+00,9.286633E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.668318E+01,1.998313E+05,2.931814E+05,6.143826E+01,9.150218E+05,2.823797E+01,0.000000E+00,0.000000E+00,2.823797E+01,0.000000E+00,1.693606E+02,2.026770E+06,2.961371E+06,8.247569E+00,8.241731E+04,2.823797E+00,0.000000E+00,0.000000E+00,2.823797E+00,0.000000E+00,1.740304E+01,2.079324E+05,3.015973E+05,1.411899E+00,5.291969E+04,1.411899E+00,0.000000E+00,0.000000E+00,1.411899E+00,0.000000E+00,9.444201E+00,1.123276E+05,1.565276E+05
