Time,BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BASEMENT:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BASEMENT:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_BOTTOM:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_BOTTOM:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_MID:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_MID:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_TOP:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_TOP:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_BOT_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_BOT_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_MID_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_MID_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_1:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_1:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_2:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_2:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_3:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_3:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_TOP_ZN_4:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_TOP_ZN_4:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
03:39:00,1.004044E+04,3.322548E+04,3.395295E-01,2.341982E+00,1.446895E+04,4.938270E+04,4.892847E-01,3.480863E+00,1.650398E+05,5.376812E+05,5.581015E+00,3.789981E+01,9.729828E+04,4.698763E+04,3.290257E+00,3.312041E+00,2.587206E+04,3.589621E+03,8.747468E-01,2.530486E-01,1.722629E+04,2.346186E+03,5.824259E-01,1.653937E-01,2.563863E+04,3.422090E+03,8.668545E-01,2.412381E-01,1.720750E+04,2.675030E+03,5.817905E-01,1.885765E-01,2.801808E+05,3.729887E+04,9.473020E+00,2.629372E+00,1.846846E+05,2.436295E+04,6.244226E+00,1.717462E+00,2.788900E+05,3.600987E+04,9.429379E+00,2.538500E+00,1.866216E+05,2.767381E+04,6.309714E+00,1.950871E+00,3.867754E+04,2.818617E+03,1.307690E+00,1.986946E-01,2.528580E+04,1.847193E+03,8.549097E-01,1.302156E-01,3.861867E+04,2.711459E+03,1.305699E+00,1.911403E-01,2.555094E+04,2.146876E+03,8.638739E-01,1.513424E-01
03:40:00,1.004064E+04,3.324779E+04,3.395363E-01,2.343554E+00,1.447054E+04,4.940562E+04,4.893386E-01,3.482479E+00,1.650584E+05,5.379526E+05,5.581646E+00,3.791894E+01,9.730761E+04,4.699478E+04,3.290573E+00,3.312545E+00,2.587228E+04,3.588981E+03,8.747542E-01,2.530035E-01,1.722643E+04,2.345565E+03,5.824307E-01,1.653498E-01,2.563885E+04,3.421724E+03,8.668619E-01,2.412123E-01,1.720764E+04,2.673779E+03,5.817953E-01,1.884883E-01,2.801832E+05,3.729264E+04,9.473103E+00,2.628932E+00,1.846862E+05,2.435710E+04,6.244279E+00,1.717050E+00,2.788925E+05,3.600666E+04,9.429462E+00,2.538274E+00,1.866232E+05,2.765892E+04,6.309767E+00,1.949821E+00,3.867856E+04,2.815690E+03,1.307724E+00,1.984882E-01,2.528646E+04,1.845125E+03,8.549319E-01,1.300698E-01,3.861970E+04,2.708821E+03,1.305734E+00,1.909543E-01,2.555160E+04,2.143922E+03,8.638961E-01,1.511342E-01
03:41:00,1.004085E+04,3.327007E+04,3.395431E-01,2.345124E+00,1.447214E+04,4.942850E+04,4.893925E-01,3.484092E+00,1.650771E+05,5.382232E+05,5.582277E+00,3.793801E+01,9.731693E+04,4.700187E+04,3.290887E+00,3.313045E+00,2.587250E+04,3.588336E+03,8.747616E-01,2.529580E-01,1.722657E+04,2.344941E+03,5.824354E-01,1.653058E-01,2.563907E+04,3.421353E+03,8.668694E-01,2.411862E-01,1.720778E+04,2.672527E+03,5.818001E-01,1.884000E-01,2.801857E+05,3.728633E+04,9.473185E+00,2.628487E+00,1.846878E+05,2.435120E+04,6.244333E+00,1.716633E+00,2.788949E+05,3.600337E+04,9.429545E+00,2.538041E+00,1.866248E+05,2.764400E+04,6.309821E+00,1.948769E+00,3.867958E+04,2.812757E+03,1.307759E+00,1.982814E-01,2.528711E+04,1.843053E+03,8.549541E-01,1.299237E-01,3.862072E+04,2.706177E+03,1.305769E+00,1.907679E-01,2.555225E+04,2.140968E+03,8.639182E-01,1.509259E-01
03:42:00,1.004105E+04,3.329232E+04,3.395500E-01,2.346693E+00,1.447373E+04,4.945133E+04,4.894464E-01,3.485701E+00,1.650957E+05,5.384930E+05,5.582907E+00,3.795703E+01,9.732622E+04,4.700889E+04,3.291202E+00,3.313540E+00,2.587272E+04,3.587687E+03,8.747690E-01,2.529122E-01,1.722671E+04,2.344314E+03,5.824402E-01,1.652616E-01,2.563929E+04,3.420978E+03,8.668769E-01,2.411597E-01,1.720792E+04,2.671273E+03,5.818049E-01,1.883116E-01,2.801881E+05,3.727993E+04,9.473268E+00,2.628036E+00,1.846894E+05,2.434525E+04,6.244386E+00,1.716214E+00,2.788974E+05,3.599999E+04,9.429629E+00,2.537803E+00,1.866264E+05,2.762906E+04,6.309874E+00,1.947716E+00,3.868059E+04,2.809817E+03,1.307793E+00,1.980742E-01,2.528776E+04,1.840977E+03,8.549761E-01,1.297774E-01,3.862174E+04,2.703527E+03,1.305803E+00,1.905810E-01,2.555290E+04,2.138013E+03,8.639402E-01,1.507176E-01
03:43:00,1.004125E+04,3.331455E+04,3.395568E-01,2.348260E+00,1.447532E+04,4.947413E+04,4.895002E-01,3.487308E+00,1.651143E+05,5.387619E+05,5.583537E+00,3.797599E+01,9.733548E+04,4.701585E+04,3.291515E+00,3.314030E+00,2.587294E+04,3.587033E+03,8.747764E-01,2.528661E-01,1.722685E+04,2.343685E+03,5.824450E-01,1.652173E-01,2.563951E+04,3.420598E+03,8.668843E-01,2.411328E-01,1.720806E+04,2.670017E+03,5.818096E-01,1.882231E-01,2.801906E+05,3.727345E+04,9.473351E+00,2.627579E+00,1.846910E+05,2.433924E+04,6.244439E+00,1.715790E+00,2.788998E+05,3.599652E+04,9.429712E+00,2.537558E+00,1.866280E+05,2.761409E+04,6.309927E+00,1.946660E+00,3.868161E+04,2.806872E+03,1.307827E+00,1.978666E-01,2.528841E+04,1.838898E+03,8.549981E-01,1.296308E-01,3.862275E+04,2.700870E+03,1.305837E+00,1.903938E-01,2.555355E+04,2.135057E+03,8.639621E-01,1.505092E-01
03:44:00,1.004145E+04,3.333675E+04,3.395636E-01,2.349825E+00,1.447691E+04,4.949688E+04,4.895540E-01,3.488912E+00,1.651330E+05,5.390301E+05,5.584167E+00,3.799489E+01,9.734471E+04,4.702275E+04,3.291827E+00,3.314516E+00,2.587316E+04,3.586374E+03,8.747838E-01,2.528197E-01,1.722699E+04,2.343053E+03,5.824497E-01,1.651727E-01,2.563973E+04,3.420212E+03,8.668918E-01,2.411057E-01,1.720820E+04,2.668761E+03,5.818144E-01,1.881345E-01,2.801930E+05,3.726689E+04,9.473434E+00,2.627116E+00,1.846925E+05,2.433319E+04,6.244493E+00,1.715363E+00,2.789023E+05,3.599297E+04,9.429795E+00,2.537308E+00,1.866295E+05,2.759909E+04,6.309981E+00,1.945603E+00,3.868262E+04,2.803921E+03,1.307861E+00,1.976585E-01,2.528906E+04,1.836816E+03,8.550201E-01,1.294840E-01,3.862376E+04,2.698207E+03,1.305872E+00,1.902060E-01,2.555420E+04,2.132100E+03,8.639840E-01,1.503007E-01
03:45:00,1.004165E+04,3.335892E+04,3.395705E-01,2.351388E+00,1.447850E+04,4.951959E+04,4.896077E-01,3.490512E+00,1.651516E+05,5.392975E+05,5.584796E+00,3.801374E+01,9.735392E+04,4.702958E+04,3.292139E+00,3.314998E+00,2.587337E+04,3.585712E+03,8.747912E-01,2.527730E-01,1.722713E+04,2.342418E+03,5.824545E-01,1.651279E-01,2.563995E+04,3.419822E+03,8.668992E-01,2.410781E-01,1.720834E+04,2.667502E+03,5.818191E-01,1.880458E-01,2.801955E+05,3.726024E+04,9.473516E+00,2.626647E+00,1.846941E+05,2.432708E+04,6.244546E+00,1.714932E+00,2.789048E+05,3.598933E+04,9.429878E+00,2.537051E+00,1.866311E+05,2.758407E+04,6.310034E+00,1.944544E+00,3.868362E+04,2.800964E+03,1.307895E+00,1.974501E-01,2.528971E+04,1.834730E+03,8.550419E-01,1.293369E-01,3.862477E+04,2.695538E+03,1.305906E+00,1.900179E-01,2.555484E+04,2.129143E+03,8.640058E-01,1.500922E-01
03:46:00,1.004186E+04,3.338107E+04,3.395773E-01,2.352949E+00,1.448009E+04,4.954225E+04,4.896614E-01,3.492110E+00,1.651702E+05,5.395641E+05,5.585425E+00,3.803253E+01,9.736311E+04,4.703635E+04,3.292449E+00,3.315475E+00,2.587359E+04,3.585044E+03,8.747985E-01,2.527259E-01,1.722728E+04,2.341780E+03,5.824592E-01,1.650830E-01,2.564017E+04,3.419427E+03,8.669066E-01,2.410503E-01,1.720848E+04,2.666243E+03,5.818239E-01,1.879569E-01,2.801979E+05,3.725352E+04,9.473599E+00,2.626173E+00,1.846957E+05,2.432092E+04,6.244599E+00,1.714498E+00,2.789072E+05,3.598561E+04,9.429961E+00,2.536788E+00,1.866327E+05,2.756903E+04,6.310087E+00,1.943483E+00,3.868462E+04,2.798002E+03,1.307929E+00,1.972412E-01,2.529035E+04,1.832640E+03,8.550637E-01,1.291896E-01,3.862578E+04,2.692863E+03,1.305940E+00,1.898293E-01,2.555549E+04,2.126184E+03,8.640275E-01,1.498836E-01
03:47:00,1.004206E+04,3.340319E+04,3.395841E-01,2.354508E+00,1.448168E+04,4.956488E+04,4.897151E-01,3.493705E+00,1.651887E+05,5.398299E+05,5.586053E+00,3.805126E+01,9.737227E+04,4.704306E+04,3.292759E+00,3.315948E+00,2.587381E+04,3.584372E+03,8.748059E-01,2.526785E-01,1.722742E+04,2.341140E+03,5.824640E-01,1.650378E-01,2.564039E+04,3.419027E+03,8.669141E-01,2.410221E-01,1.720862E+04,2.664982E+03,5.818286E-01,1.878680E-01,2.802004E+05,3.724671E+04,9.473681E+00,2.625693E+00,1.846973E+05,2.431471E+04,6.244653E+00,1.714060E+00,2.789097E+05,3.598180E+04,9.430044E+00,2.536520E+00,1.866343E+05,2.755396E+04,6.310140E+00,1.942421E+00,3.868562E+04,2.795033E+03,1.307963E+00,1.970319E-01,2.529100E+04,1.830547E+03,8.550855E-01,1.290420E-01,3.862678E+04,2.690182E+03,1.305974E+00,1.896402E-01,2.555613E+04,2.123224E+03,8.640492E-01,1.496750E-01
03:48:00,1.004226E+04,3.342529E+04,3.395910E-01,2.356066E+00,1.448327E+04,4.958746E+04,4.897688E-01,3.495297E+00,1.652073E+05,5.400949E+05,5.586682E+00,3.806994E+01,9.738141E+04,4.704971E+04,3.293068E+00,3.316417E+00,2.587403E+04,3.583696E+03,8.748133E-01,2.526308E-01,1.722756E+04,2.340498E+03,5.824687E-01,1.649925E-01,2.564061E+04,3.418623E+03,8.669215E-01,2.409935E-01,1.720876E+04,2.663719E+03,5.818334E-01,1.877790E-01,2.802028E+05,3.723982E+04,9.473764E+00,2.625206E+00,1.846988E+05,2.430845E+04,6.244706E+00,1.713619E+00,2.789121E+05,3.597791E+04,9.430127E+00,2.536245E+00,1.866358E+05,2.753886E+04,6.310194E+00,1.941356E+00,3.868662E+04,2.792059E+03,1.307997E+00,1.968222E-01,2.529164E+04,1.828450E+03,8.551071E-01,1.288942E-01,3.862778E+04,2.687495E+03,1.306007E+00,1.894508E-01,2.555677E+04,2.120264E+03,8.640708E-01,1.494663E-01
03:49:00,1.004246E+04,3.344736E+04,3.395978E-01,2.357622E+00,1.448485E+04,4.961000E+04,4.898224E-01,3.496885E+00,1.652259E+05,5.403591E+05,5.587309E+00,3.808857E+01,9.739052E+04,4.705629E+04,3.293376E+00,3.316881E+00,2.587425E+04,3.583015E+03,8.748207E-01,2.525828E-01,1.722770E+04,2.339852E+03,5.824735E-01,1.649470E-01,2.564083E+04,3.418213E+03,8.669289E-01,2.409646E-01,1.720890E+04,2.662455E+03,5.818381E-01,1.876899E-01,2.802052E+05,3.723284E+04,9.473846E+00,2.624715E+00,1.847004E+05,2.430214E+04,6.244759E+00,1.713174E+00,2.789146E+05,3.597393E+04,9.430210E+00,2.535964E+00,1.866374E+05,2.752374E+04,6.310247E+00,1.940290E+00,3.868761E+04,2.789079E+03,1.308030E+00,1.966121E-01,2.529228E+04,1.826350E+03,8.551287E-01,1.287462E-01,3.862878E+04,2.684801E+03,1.306041E+00,1.892609E-01,2.555740E+04,2.117303E+03,8.640924E-01,1.492575E-01
03:50:00,1.004267E+04,3.346941E+04,3.396047E-01,2.359176E+00,1.448644E+04,4.963250E+04,4.898760E-01,3.498471E+00,1.652444E+05,5.406225E+05,5.587937E+00,3.810714E+01,9.739960E+04,4.706282E+04,3.293683E+00,3.317341E+00,2.587446E+04,3.582329E+03,8.748280E-01,2.525344E-01,1.722784E+04,2.339204E+03,5.824782E-01,1.649013E-01,2.564105E+04,3.417799E+03,8.669364E-01,2.409354E-01,1.720904E+04,2.661189E+03,5.818429E-01,1.876006E-01,2.802077E+05,3.722579E+04,9.473929E+00,2.624217E+00,1.847020E+05,2.429578E+04,6.244812E+00,1.712725E+00,2.789170E+05,3.596986E+04,9.430293E+00,2.535678E+00,1.866390E+05,2.750860E+04,6.310300E+00,1.939223E+00,3.868860E+04,2.786094E+03,1.308064E+00,1.964016E-01,2.529291E+04,1.824247E+03,8.551503E-01,1.285979E-01,3.862977E+04,2.682102E+03,1.306075E+00,1.890706E-01,2.555804E+04,2.114341E+03,8.641138E-01,1.490486E-01
03:51:00,1.004287E+04,3.349143E+04,3.396115E-01,2.360728E+00,1.448802E+04,4.965496E+04,4.899296E-01,3.500054E+00,1.652630E+05,5.408852E+05,5.588564E+00,3.812565E+01,9.740866E+04,4.706928E+04,3.293990E+00,3.317796E+00,2.587468E+04,3.581639E+03,8.748354E-01,2.524858E-01,1.722798E+04,2.338554E+03,5.824830E-01,1.648554E-01,2.564127E+04,3.417379E+03,8.669438E-01,2.409058E-01,1.720918E+04,2.659923E+03,5.818476E-01,1.875113E-01,2.802101E+05,3.721865E+04,9.474011E+00,2.623714E+00,1.847035E+05,2.428937E+04,6.244865E+00,1.712273E+00,2.789195E+05,3.596572E+04,9.430376E+00,2.535385E+00,1.866405E+05,2.749343E+04,6.310353E+00,1.938153E+00,3.868959E+04,2.783102E+03,1.308097E+00,1.961907E-01,2.529355E+04,1.822140E+03,8.551718E-01,1.284493E-01,3.863077E+04,2.679396E+03,1.306108E+00,1.888798E-01,2.555867E+04,2.111378E+03,8.641353E-01,1.488398E-01
03:52:00,1.004307E+04,3.351342E+04,3.396184E-01,2.362278E+00,1.448960E+04,4.967737E+04,4.899832E-01,3.501634E+00,1.652815E+05,5.411471E+05,5.589191E+00,3.814411E+01,9.741770E+04,4.707568E+04,3.294295E+00,3.318247E+00,2.587490E+04,3.580945E+03,8.748428E-01,2.524368E-01,1.722812E+04,2.337900E+03,5.824877E-01,1.648094E-01,2.564149E+04,3.416955E+03,8.669512E-01,2.408759E-01,1.720932E+04,2.658654E+03,5.818524E-01,1.874219E-01,2.802125E+05,3.721144E+04,9.474093E+00,2.623205E+00,1.847051E+05,2.428291E+04,6.244918E+00,1.711818E+00,2.789219E+05,3.596149E+04,9.430459E+00,2.535087E+00,1.866421E+05,2.747824E+04,6.310406E+00,1.937082E+00,3.869058E+04,2.780105E+03,1.308130E+00,1.959795E-01,2.529418E+04,1.820030E+03,8.551932E-01,1.283006E-01,3.863175E+04,2.676685E+03,1.306142E+00,1.886887E-01,2.555930E+04,2.108414E+03,8.641566E-01,1.486308E-01
03:53:00,1.004327E+04,3.353539E+04,3.396252E-01,2.363826E+00,1.449119E+04,4.969974E+04,4.900367E-01,3.503211E+00,1.653000E+05,5.414082E+05,5.589817E+00,3.816252E+01,9.742671E+04,4.708202E+04,3.294600E+00,3.318694E+00,2.587512E+04,3.580246E+03,8.748501E-01,2.523875E-01,1.722826E+04,2.337244E+03,5.824924E-01,1.647631E-01,2.564171E+04,3.416527E+03,8.669586E-01,2.408457E-01,1.720946E+04,2.657385E+03,5.818571E-01,1.873324E-01,2.802150E+05,3.720414E+04,9.474175E+00,2.622691E+00,1.847067E+05,2.427641E+04,6.244971E+00,1.711359E+00,2.789244E+05,3.595717E+04,9.430542E+00,2.534782E+00,1.866437E+05,2.746302E+04,6.310459E+00,1.936009E+00,3.869156E+04,2.777103E+03,1.308164E+00,1.957678E-01,2.529481E+04,1.817916E+03,8.552145E-01,1.281515E-01,3.863274E+04,2.673967E+03,1.306175E+00,1.884971E-01,2.555993E+04,2.105449E+03,8.641779E-01,1.484218E-01
03:54:00,1.004348E+04,3.355733E+04,3.396321E-01,2.365373E+00,1.449277E+04,4.972208E+04,4.900902E-01,3.504785E+00,1.653186E+05,5.416686E+05,5.590443E+00,3.818087E+01,9.743569E+04,4.708830E+04,3.294904E+00,3.319137E+00,2.587534E+04,3.579543E+03,8.748575E-01,2.523379E-01,1.722840E+04,2.336586E+03,5.824972E-01,1.647167E-01,2.564192E+04,3.416093E+03,8.669660E-01,2.408151E-01,1.720960E+04,2.656113E+03,5.818618E-01,1.872427E-01,2.802174E+05,3.719677E+04,9.474257E+00,2.622171E+00,1.847082E+05,2.426985E+04,6.245024E+00,1.710896E+00,2.789268E+05,3.595278E+04,9.430624E+00,2.534472E+00,1.866452E+05,2.744778E+04,6.310512E+00,1.934934E+00,3.869254E+04,2.774094E+03,1.308197E+00,1.955557E-01,2.529544E+04,1.815799E+03,8.552358E-01,1.280023E-01,3.863372E+04,2.671244E+03,1.306208E+00,1.883051E-01,2.556056E+04,2.102484E+03,8.641991E-01,1.482127E-01
03:55:00,1.004368E+04,3.357925E+04,3.396389E-01,2.366918E+00,1.449435E+04,4.974436E+04,4.901436E-01,3.506356E+00,1.653371E+05,5.419282E+05,5.591069E+00,3.819917E+01,9.744465E+04,4.709451E+04,3.295207E+00,3.319575E+00,2.587555E+04,3.578835E+03,8.748648E-01,2.522880E-01,1.722854E+04,2.335925E+03,5.825019E-01,1.646700E-01,2.564214E+04,3.415655E+03,8.669734E-01,2.407842E-01,1.720974E+04,2.654841E+03,5.818665E-01,1.871530E-01,2.802198E+05,3.718931E+04,9.474340E+00,2.621645E+00,1.847098E+05,2.426324E+04,6.245077E+00,1.710430E+00,2.789293E+05,3.594830E+04,9.430707E+00,2.534156E+00,1.866468E+05,2.743252E+04,6.310565E+00,1.933858E+00,3.869351E+04,2.771081E+03,1.308230E+00,1.953432E-01,2.529607E+04,1.813679E+03,8.552570E-01,1.278528E-01,3.863470E+04,2.668514E+03,1.306241E+00,1.881126E-01,2.556119E+04,2.099518E+03,8.642203E-01,1.480036E-01
03:56:00,1.004388E+04,3.360114E+04,3.396458E-01,2.368461E+00,1.449593E+04,4.976661E+04,4.901971E-01,3.507925E+00,1.653555E+05,5.421870E+05,5.591694E+00,3.821741E+01,9.745359E+04,4.710067E+04,3.295509E+00,3.320009E+00,2.587577E+04,3.578123E+03,8.748721E-01,2.522378E-01,1.722868E+04,2.335261E+03,5.825066E-01,1.646232E-01,2.564236E+04,3.415211E+03,8.669808E-01,2.407529E-01,1.720988E+04,2.653567E+03,5.818713E-01,1.870632E-01,2.802223E+05,3.718178E+04,9.474422E+00,2.621114E+00,1.847114E+05,2.425658E+04,6.245130E+00,1.709961E+00,2.789317E+05,3.594374E+04,9.430789E+00,2.533835E+00,1.866484E+05,2.741723E+04,6.310618E+00,1.932780E+00,3.869449E+04,2.768061E+03,1.308263E+00,1.951303E-01,2.529670E+04,1.811555E+03,8.552781E-01,1.277031E-01,3.863568E+04,2.665779E+03,1.306274E+00,1.879198E-01,2.556181E+04,2.096551E+03,8.642414E-01,1.477944E-01
03:57:00,1.004408E+04,3.362300E+04,3.396526E-01,2.370002E+00,1.449751E+04,4.978882E+04,4.902505E-01,3.509490E+00,1.653740E+05,5.424451E+05,5.592319E+00,3.823560E+01,9.746250E+04,4.710677E+04,3.295810E+00,3.320439E+00,2.587599E+04,3.577406E+03,8.748795E-01,2.521872E-01,1.722882E+04,2.334595E+03,5.825113E-01,1.645763E-01,2.564258E+04,3.414764E+03,8.669882E-01,2.407213E-01,1.721002E+04,2.652292E+03,5.818760E-01,1.869733E-01,2.802247E+05,3.717417E+04,9.474504E+00,2.620577E+00,1.847129E+05,2.424988E+04,6.245183E+00,1.709488E+00,2.789342E+05,3.593909E+04,9.430872E+00,2.533507E+00,1.866499E+05,2.740191E+04,6.310671E+00,1.931700E+00,3.869546E+04,2.765036E+03,1.308295E+00,1.949171E-01,2.529732E+04,1.809428E+03,8.552992E-01,1.275531E-01,3.863665E+04,2.663038E+03,1.306307E+00,1.877265E-01,2.556243E+04,2.093583E+03,8.642624E-01,1.475852E-01
03:58:00,1.004429E+04,3.364484E+04,3.396595E-01,2.371541E+00,1.449909E+04,4.981099E+04,4.903038E-01,3.511052E+00,1.653925E+05,5.427024E+05,5.592944E+00,3.825374E+01,9.747139E+04,4.711281E+04,3.296111E+00,3.320864E+00,2.587620E+04,3.576685E+03,8.748868E-01,2.521364E-01,1.722896E+04,2.333926E+03,5.825161E-01,1.645291E-01,2.564280E+04,3.414311E+03,8.669956E-01,2.406894E-01,1.721016E+04,2.651015E+03,5.818807E-01,1.868832E-01,2.802271E+05,3.716648E+04,9.474585E+00,2.620034E+00,1.847145E+05,2.424313E+04,6.245236E+00,1.709012E+00,2.789366E+05,3.593437E+04,9.430954E+00,2.533174E+00,1.866515E+05,2.738658E+04,6.310723E+00,1.930619E+00,3.869642E+04,2.762006E+03,1.308328E+00,1.947034E-01,2.529794E+04,1.807297E+03,8.553203E-01,1.274029E-01,3.863762E+04,2.660291E+03,1.306340E+00,1.875329E-01,2.556305E+04,2.090614E+03,8.642834E-01,1.473759E-01
